StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,stateDesc,CountryDesc,ZipCode
2862,KCAE,Columbia Metropolitan Airport,33.9500,-81.1200,230,Columbia,South Carolina,United States of America,29170
2984,KCUB,Columbia Owens Downtown Airport,33.9800,-80.9900,184,Columbia,South Carolina,United States of America,29205
2963,KCRE,Grand Strand Airport,33.8200,-78.7200,26,North Myrtle Beach,South Carolina,United States of America,29582
2909,KCHS,Charleston Air Force Base,32.8986,-80.0405,46,Charleston,South Carolina,United States of America,29404
2892,KCEU,Clemson-Oconee County Airport,34.6800,-82.8800,889,Clemson,South Carolina,United States of America,29634
2660,KAND,Anderson County Airport,34.5000,-82.7200,784,Anderson,South Carolina,United States of America,29625
44583,KLQK,Pickens County Airport - SE of Pickens,34.8099,-82.7028,1013,Pickens,South Carolina,United States of America,29657
22277,KGYH,Donaldson Center Airport,34.7583,82.3764,955,East Gantt,South Carolina,United States of America,(null)
36780,KMKS,Berkeley County Airport,33.1900,-80.0400,72,Moncks Center,South Carolina,United States of America,29461
38294,KFDW,Fairfield County Airport - SW of Winnsboro Mills,34.3154,-81.1088,577,Winnsboro Mills,South Carolina,United States of America,29180
38193,KBBP,Marlboro County Jetport - H.E. Avent Field,34.6200,-79.7300,148,Bennettsville,South Carolina,United States of America,27512
37453,KLUX,Laurens County Airport - NE of Laurens,34.5100,-81.9500,696,Laurens,South Carolina,United States of America,29360
37454,KDCM,Chester Municipal Airport - NE of Chester,34.7900,-81.2000,656,Chester,South Carolina,United States of America,29726
37455,KEOE,Newberry Municipal Airport,34.3100,-81.6400,568,Newberry,South Carolina,United States of America,29108
41613,K9D1,Gregory Municipal Airport - SE of Gregory,43.2200,-99.4000,2168,Gregory,South Dakota,United States of America,57533
41620,KMKA,Miller Miunicipal Airport - NE of Miller ,44.5300,-98.9600,1568,Miller,South Dakota,United States of America,57373
34541,K0D8,South of  Gettysburg,44.9900,-99.9500,2061,Gettysburg,South Dakota,United States of America,57455
29863,KICR,Winner Regional Airport,43.3902,-99.8420,2032,Winner,South Dakota,United States of America,57580
46567,K8D7,Clark County Airport - NE of Clark,44.8900,-97.7100,1792,Clark,South Dakota,United States of America,57225
2581,KABR,Aberdeen Regional Airport,45.4500,-98.4300,1299,Aberdeen,South Dakota,United States of America,57401
2520,K8D3,Sisseton Municipal Airport,45.6700,-96.9900,1161,Sisseton,South Dakota,United States of America,57262
2568,K9V9,Chamberlain Municipal Airport,43.8000,-99.3200,1739,Chamberlain,South Dakota,United States of America,57325
2330,K2WX,Buffalo Reporting Station,45.5700,-103.5200,2890,Buffalo,South Dakota,United States of America,57651
2987,KCUT,Custer Reginal Hospital,43.7300,-103.6300,5663,Custer,South Dakota,United States of America,57730
3009,KD07,Faith Reporting Station,45.0400,-102.0100,2581,Faith,South Dakota,United States of America,57626
2787,KBKX,Brookings Automatic Reporting Station,44.3048,-96.8169,1647,Brookings,South Dakota,United States of America,57007
2702,KATY,Watertown Municipal Airport,44.9000,-97.1500,1745,Watertown,South Dakota,United States of America,57201
3816,KMHE,Mitchell Municipal Airport,43.7748,-98.0386,1302,Mitchell,South Dakota,United States of America,57301
3771,KMBG,Mobridge Municipal Airport,45.5500,-100.4100,1667,Mobridge,South Dakota,United States of America,57601
3516,KIEN,Pine Ridge,43.0300,-102.5000,3274,Pine Ridge,South Dakota,United States of America,69360
3445,KHON,Huron Regional Airport,44.3800,-98.2200,1283,Huron,South Dakota,United States of America,57350
3268,KFSD,Foss Field,43.5769,-96.7536,1427,Sioux Falls,South Dakota,United States of America,57104
4216,KPIR,Pierre Regional Airport,44.3800,-100.2800,1729,Pierre,South Dakota,United States of America,57532
4315,KRCA,Rapid City,44.1500,-103.1000,3278,Ellsworth Air Force Base,South Dakota,United States of America,57706
4310,KRAP,Rapid City Regional Airport,44.0500,-103.0700,3166,Rapid City,South Dakota,United States of America,57703
4528,KSPF,Spearfish-Clyde Ice Reporting Station,44.4800,-103.7800,3898,Spearfish,South Dakota,United States of America,82715
4866,KYKN,Yankton Automatic Reporting Station,42.9167,-97.3859,1306,Yankton,South Dakota,United States of America,57078
4659,KTRI,Tri-Cities Regional Airport,36.4800,-82.4000,1555,Bristol-Johnson-Kingsport,Tennessee,United States of America,37617
4685,KTYS,McGhee Tyson Airport,35.8181,-83.9858,981,Knoxville,Tennessee,United States of America,37701
4010,KNQA,Millington Municipal Airport,35.3567,-89.8703,322,Millington,Tennessee,United States of America,38054
4101,KOQT,Oak Ridge,36.0230,-84.2336,915,Oak Ridge,Tennessee,United States of America,37831
3798,KMEM,Memphis International Airport,35.0611,-89.9850,331,Memphis,Tennessee,United States of America,38131
3881,KMQY,Smyrna,36.0090,-86.5201,545,Smyrna,Tennessee,United States of America,37086
3838,KMKL,McKellar-Sipes Regional Airport,35.5931,-88.9167,433,Jackson,Tennessee,United States of America,38301
2801,KBNA,Nashville International Airport,36.1189,-86.6892,600,Nashville,Tennessee,United States of America,37217
3097,KDYR,Dyersburg Automatic Weather Station,36.0000,-89.4000,338,Dyersburg,Tennessee,United States of America,38024
2976,KCSV,Crossville Memorial Airport,35.9513,-85.0850,1880,Crossville,Tennessee,United States of America,38557
2902,KCHA,Lovell Field,35.0300,-85.2000,689,Chattanooga,Tennessee,United States of America,37421
2921,KCKV,Outlaw Field,36.6200,-87.4200,541,Clarksville,Tennessee,United States of America,42223
50510,KTHA,Tullahoma Regional Airport/William Northern Field,35.3800,-86.2466,1084,Tullahoma,Tennessee,United States of America,37360
51605,KSRB,Upper Cumberland Regional Airport,36.0559,-85.5307,1025,Sparta,Tennessee,United States of America,38583
60116,KM01,General Dewitt Spain Airport,35.2006,-90.0539,225,Memphis,Tennessee,United States of America,38127
59345,KRZR,Cleveland Regional Jetport - NE of Cleveland,35.2114,-84.7997,860,Cleveland,Tennessee,United States of America,37312
58923,KMMI,McMinn County Airport -  SE of Athens,35.3991,-84.5617,874,Athens,Tennessee,United States of America,37303
58793,INTO,Into the Wind Airport - NE of Seymour,35.8293,-83.7774,1000,Seymour,Tennessee,United States of America,37865
61246,KFYM,Fayetteville Municipal Airport - SE of Belleview ,35.0596,-86.5640,984,Fayetteville,Tennessee,United States of America,37334
60865,KSYI,Bomar Field-Shelbyville Municipal Airport - NE of Shelbyville,35.5593,-86.4424,801,Shelbyville,Tennessee,United States of America,37160
60881,KMOR,Moore-Murrell Airport,36.1793,-83.3754,1313,Morristown,Tennessee,United States of America,37418
60523,KRNC,Warren County Memorial Airport,35.6987,-85.8438,1032,Mc Minnville,Tennessee,United States of America,37110
60517,ECMG,Eugene's Dream Airport,33.0452,-97.6748,905,Springtown,Texas,United States of America,76063
59405,ROBY,Fisher County Airport - SE of Rotan,32.8243,-100.4120,1941,Roby,Texas,United States of America,79546
60323,come,Wildcat Canyon Airport,31.6785,-97.3625,600,China Spring,Texas,United States of America,76633
59512,KCZT,Dimmit County Airport - NE of Carrizzo Springs,28.5222,-99.8236,598,Carrizzo Springs,Texas,United States of America,78834
51437,CYMM,Wildcat Canyon Airport - NW of China Spring,31.6785,-97.3625,660,China Spring,Texas,United States of America,76633
53079,KF44,Athens Municipal Airport - SE of Athens,32.1638,-95.8283,444,Athens,Texas,United States of America,75751
57813,K20R,Crystal City Municipal Airport - NE of Crystal City,28.6975,-99.8176,608,Crystal City,Texas,United States of America,78839
58338,KLXY,Mexia-Limestone County Airport - SW of Mexia,31.6411,-96.5144,545,Mexia,Texas,United States of America,76667
58359,VATG,Vitek Field Airport -  NE of Granger,30.7293,-97.4252,580,Granger,Texas,United States of America,76530
57165,KT77,Presidio Lely International Airport,29.6341,-104.3610,2932,Presidio,Texas,United States of America,79845
57162,KCFD,Coulter Field Airport - NE of Bryan,30.7156,-96.3313,367,Bryan,Texas,United States of America,
57163,KT20,Roger M. Dreyer Memorial Airport ,29.5291,-97.4643,354,Gonzales,Texas,United States of America,78629
57704,KPRS,Presidio Lely International Airport,29.6342,-104.3610,2938,Presidio,Texas,United States of America,79845
57712,TRES,Tres Ninos Ranch Airport - NW of Pandale,30.2535,-101.6910,1690,Pandale,Texas,United States of America,78851
57331,CIME,Wildcat Canyon Airport,31.6785,-97.3625,660,China Spring,Texas,United States of America,76633
50776,KE11,Andrews County Airport - NE of Andrews,32.3311,-102.5295,3174,Andrews,Texas,United States of America,79714
50438,KT35,Cameron Municipal Airpark - NE of Cameron,30.8793,-96.9710,402,Cameron,Texas,United States of America,76520
46901,KBMT,Beaumont Municipal Airport,30.0702,-94.2150,32,Beaumont,Texas,United States of America,77713
47543,KASL,Harrison County Airport - SE of Marshall,32.5205,-94.3077,357,Marshall,Texas,United States of America,75672
44901,D5672,SW of Mexia,31.6500,-96.5800,453,Mexia,Texas,United States of America,76667
43968,KFTN,Faith Ranch Airport,28.2086,-100.0188,774,Faith Hill,Texas,United States of America,78834
43969,KSPL,SPL Heliport - San Padre Island,26.0711,-97.1577,10,San Padre,Texas,United States of America,78597
43654,KCOM,Coleman Municipal Airport - NE of Coleman,31.8411,-99.4036,1697,Coleman,Texas,United States of America,96834
43656,K5C1,Boerne Stage Field Airport - SE of Boerne,29.7239,-98.6946,1385,Boerne,Texas,United States of America,78015
43583,KDLP,Laughlin Air Force Base - NE of Del Rio,29.3593,-100.7780,1082, Del Rio,Texas,United States of America,78840
41880,KOZA,Ozona Municipal Airport - NE of Ozona,30.7352,-101.2029,2183,Ozona,Texas,United States of America,76943
43587,KVBS,Sabine 13b OilP - SW of Port Arthur ,29.4800,-93.6300,734,Port Arthur,Texas,United States of America,77640
29941,KCWC,Kickapoo Downtown Airpark ,33.8578,-98.4903,998,Wichita Falls,Texas,United States of America,76302
29962,KTFP,TP Mc Campbell Airport - NW of Aransas Pass,27.9130,-97.2115,0,Aransas Pass,Texas,United States of America,78362
29315,KCPT,Cleburne Municipal Airport,32.3537,-97.4337,854,Cleburne,Texas,United States of America,76031
29364,KBEA,Beeville Municipal Airport,28.3700,-97.7800,0,Beeville,Texas,United States of America,78104
29371,KCNW,TSTC Waco Airport,31.6300,-97.0700,0,Waco,Texas,United States of America,76705
30990,KMNZ,Hamilton Municipal Airport - SW of Hamilton,31.6659,-98.1486,1299,Hamilton,Texas,United States of America,76531
27127,KHRX,Hereford Municipal Airport,34.8577,102.3264,3785,Hereford ,Texas,United States of America,
33995,KTME,NW of Katy,29.8100,-95.9000,165,Katy,Texas,United States of America,77423
34031,KCVB,Castroville Municipal Airport,29.3430,-98.8497,771,Castroville,Texas,United States of America,78039
33514,KRYW,Rusty Allen Airport,30.5000,-97.9700,1231,Lago Vista ,Texas,United States of America,78645
32724,KBKD,Stephens County Airport,32.7200,-98.8900,0,Brekenridge,Texas,United States of America,76424
35066,KRFI,Rusk County Airport,32.1400,-94.8500,442,Henderson,Texas,United States of America,75652
34744,KMCJ,Huston-Dunn Helistop,29.7140,-95.3950,226,Houston,Texas,United States of America,77030
41685,K6R3,Cleveland Municipal Airport,30.3664,-95.0080,150,Cleveland,Texas,United States of America,77327
40566,KDZB,SW of Cottonwood Shores,30.5300,-98.3600,0,Cottonwood Shores,Texas,United States of America,78657
40961,KEDC,Austin Executive Airport - NW of Manor,30.3974,-97.5663,620,Manor,Texas,United States of America,78660
40952,KLZZ,Lampasas Airport,31.1061,-98.1958,1215,Lampasas,Texas,United States of America,76550
21914,KORG,Orange County Airport,30.0691,-93.8036,13,Orange,Texas,United States of America,77639
16359,KDKR,Houston County Airport,31.3069,-95.4038,348,Crockett,Texas,United States of America,75835
14965,KARM,Wharton Regional Airport,29.2542,-96.1543,100,Wharton,Texas,United States of America,77488
15957,KRWV,Caldwell Municipal Airport,30.5200,-96.7000,391,Caldwell,Texas,United States of America,77836
14265,KRAS,Mustang Beach Airport,27.8118,-97.0887,5,Port Aransas,Texas,United States of America,78373
13897,KGOP,City-County Airport,31.4212,-97.7969,905,Gatesville,Texas,United States of America,76528
13498,KHBV,Jim Hogg County Airport,27.3495,-98.7369,663,Hebbronville,Texas,United States of America,78361
13499,KGNC,Gaines County Airport,32.6753,-102.6527,3314,Seminole,Texas,United States of America,79360
13500,KPKV,Calhoun County Airport,28.6540,-96.6813,30,Port Lavaca,Texas,United States of America,77979
13502,KDUX,Moore County Airport,35.8580,-102.0130,3704,Dumas,Texas,United States of America,79029
13492,KJDD,Wood County Airport,32.7422,-95.4964,434,Mineola,Texas,United States of America,75773
13493,KJXI,Fox Stephens Field - Gilmer Municipal Airport,32.6990,-94.9488,415,Gilmer,Texas,United States of America,75644
13504,KGYB,Giddings-Lee County Airport,30.1715,-96.9784,486,Giddings,Texas,United States of America,78942
13506,KAQO,Llano Municipal Airport,30.7837,-98.6620,1102,Llano,Texas,United States of America,78643
13722,KMKN,Comanche County-City Airport,31.9168,-98.6003,1388,Comanche,Texas,United States of America,76442
13723,KSOA,Sonora Municipal Airport,30.5856,-100.6485,2140,Sonora,Texas,United States of America,76950
13932,KMDD,Midland Airpark,32.0365,-102.1010,2802,Midland,Texas,United States of America,79704
13933,KSLR,Sulphur Springs Municipal Airport,33.1598,-95.6211,489,Sulphur Springs,Texas,United States of America,75482
6454,KJWY,Midlothian-Waxahachie Municipal Airport,32.4600,-96.9100,217,Waxahachie,Texas,United States of America,76065
10545,KT65,Mid Valley Airport,26.1800,-97.9700,21,Weslco,Texas,United States of America,78570
11635,KXBP,Bridgeport Municipal Airport,33.1800,-97.8300,260,Bridgeport,Texas,United States of America,76426
11636,KPEQ,Pecos Municipal Airport,31.3800,-103.5100,796,Pecos,Texas,United States of America,79772
2924,KCLL,Easterwood Field,30.5800,-96.3700,315,College Station,Texas,United States of America,77801
2886,KCDS,Childress Municipal Airport,34.4300,-100.2800,1952,Childress,Texas,United States of America,79201
2965,KCRP,Corpus Christi International Airport,27.7700,-97.5000,43,Corpus Christi,Texas,United States of America,78406
2967,KCRS,Campbell Field-Cosicana Municipal Airport,32.0300,-96.3800,440,Corsicana,Texas,United States of America,75109
2948,KCOT,Cotulla-La Salle County Airport,28.4567,-99.2183,476,Cotulla,Texas,United States of America,78014
3098,KDYS,Dyess Air Force Base,32.4300,-99.8500,1788,Abilene,Texas,United States of America,79603
3075,KDRT,Del Rio International Airport,29.3700,-100.9200,1027,Del Rio,Texas,United States of America,78840
3082,KDTO,Denton Municipal Airport,33.2000,-97.1800,646,Denton,Texas,United States of America,76207
3050,KDLF,Laughlin Air Force Base,29.3700,-100.7800,968,Del Rio,Texas,United States of America,78843
3018,KDAL,Dallas Love Field,32.8542,-96.8551,489,Dallas,Texas,United States of America,75220
2999,KCXO,Montgomery County Airport,30.3600,-95.4000,246,Conroe,Texas,United States of America,77303
3037,KDFW,Dallas-Fort Worth International Airport,32.8968,-97.0380,597,Dallas/Ft. Worth,Texas,United States of America,75063
3043,KDHT,Dalhart Municipal Airport,36.0252,-102.5487,3990,Dalhart,Texas,United States of America,79018
2799,KBMQ,Burnet Municipal Airport-Kate Craddock Field,30.7400,-98.2300,1276,Burnet,Texas,United States of America,78642
2815,KBPT,Jefferson County Airport,29.9500,-94.0200,16,Beaumont-Port Arthur,Texas,United States of America,77627
2819,KBRO,South Padre Island International Airport,25.9000,-97.4300,23,Brownsville,Texas,United States of America,78526
2842,KBWD,Municipal Airport,31.8000,-98.9500,1384,Brownwood,Texas,United States of America,76801
2708,KAUS,Bergstrom International Airport,30.1945,-97.6699,541,Austin,Texas,United States of America,78719
2698,KATT,Camp Mabry,30.3207,-97.7601,659,Austin City,Texas,United States of America,78722
2757,KBGD,Hutchinson County Airport,35.6950,-101.3950,3054,Borger,Texas,United States of America,79008
2735,KBBD,Curtis Field,31.1800,-99.3200,1827,Brady,Texas,United States of America,76825
2733,KBAZ,New Braunfels Municipal Airport,29.7086,-98.0453,646,New Braunfels,Texas,United States of America,78130
2241,K11R,Brenham,30.2200,-96.3700,308,Brenham,Texas,United States of America,77833
2477,K6R6,Terrel County Airport,30.0500,-102.2100,0,Dryden,Texas,United States of America,79731
2374,K3T5,La Grange Weather,29.9100,-96.9500,322,La Grange,Texas,United States of America,78945
2579,KABI,Abilene Regional Airport,32.4138,-99.6829,1791,Abilene,Texas,United States of America,79604
2599,KADS,Addison Airport,32.9686,-96.8364,643,Addison,Texas,United States of America,75001
2589,KACT,Waco Regional Airport,31.6200,-97.2200,495,Waco,Texas,United States of America,76708
2653,KAMA,Amarillo International Airport,35.2202,-101.7173,3606,Amarillo,Texas,United States of America,79111
2644,KALI,Alice International Airport,27.7300,-98.0300,177,Alice,Texas,United States of America,78330
2613,KAFW,Fort Worth Alliance Airport,32.9733,-97.3181,722,Fort Worth,Texas,United States of America,76177
3802,KMFE,Miller International Airport,26.1800,-98.2300,125,McAllen,Texas,United States of America,78503
3983,KNFW,Naval Air Station,32.7810,-97.4365,650,Fort Worth,Texas,United States of America,76127
3984,KNGP,Naval Air Station,27.7000,-97.2800,16,Corpus Christi,Texas,United States of America,78418
3926,KMWL,Mineral Wells Airport,32.7800,-98.0700,935,Mineral Wells,Texas,United States of America,76067
3884,KMRF,Marfa Municipal Reporting Station,30.3700,-104.0200,4859,Marfa,Texas,United States of America,77843
3767,KMAF,Midland International Airport,31.9500,-102.2200,2861,Midland,Texas,United States of America,79707
3720,KLRD,Laredo International Airport,27.5500,-99.4700,509,Laredo,Texas,United States of America,78041
3738,KLVJ,Clover Field Reporting Station,29.5189,-95.2417,43,Houston,Texas,United States of America,77546
3673,KLFK,Angelina County Airport,31.2300,-94.7500,289,Lufkin,Texas,United States of America,75941
3544,KINK,Winkler County Airport,31.7800,-103.2000,2808,Wink,Texas,United States of America,79745
3582,KJCT,Kimble County Airport,30.5000,-99.7700,1713,Junction,Texas,United States of America,76849
3661,KLBX,Brazoria County Airport,29.1200,-95.4700,20,Angleton-Lake Jackson,Texas,United States of America,77515
3656,KLBB,Lubbock International Airport,33.6656,-101.8231,3241,Lubbock,Texas,United States of America,79403
3277,KFTW,Meacham International Airport,32.8198,-97.3624,705,Fort Worth,Texas,United States of America,76180
3272,KFST,Fort Stockton-Pecos County Airport,30.9100,-102.9100,3012,Fort Stockton,Texas,United States of America,79735
3290,KFWS,Fort Worth,32.5652,-97.3081,699,Fort Worth,Texas,United States of America,76028
3308,KGDP,Guadalupe Mountains National Park,31.8331,-104.8098,5456,Pine Springs,Texas,United States of America,88220
3169,KERV,Kerrville Municipal Airport/Louis Schreiner Field,29.9767,-99.0855,1617,Kerrville,Texas,United States of America,78028
3144,KELP,El Paso International Airport,31.8111,-106.3758,3917,El Paso,Texas,United States of America,79906
3106,KE38,Alpine Municipal,30.3800,-103.6800,4514,Alpine,Texas,United States of America,79830
3093,KDWH,Hooks Memorial Airport,30.0700,-95.5500,154,Houston,Texas,United States of America,77379
3126,KEFD,Houston - Ellington Reporting Station,29.6000,-95.1700,33,Houston,Texas,United States of America,77059
3431,KHLR,Fort Hood Automatic Reporting Station,31.1500,-97.7200,928,Fort Hood,Texas,United States of America,76541
3415,KHHF,Hemphill County Airport,35.8929,-100.4046,2395,Canadian,Texas,United States of America,79014
3457,KHRL,Rio Grande Valley International Airport,26.2300,-97.6500,36,Harlingen,Texas,United States of America,78586
3448,KHOU,Houston Hobby Airport,29.6375,-95.2824,46,Houston,Texas,United States of America,77061
3503,KIAH,Houston Intercontinental Airport,29.9844,-95.3414,108,Houston,Texas,United States of America,77205
3532,KILE,Killeen Municipal Automatic Reporting Station,31.0800,-97.6800,846,Killeen,Texas,United States of America,76548
3490,KHYI,San Marcos Municipal Airport,29.9000,-97.8700,597,San Marcos,Texas,United States of America,78656
3351,KGRK,Gray U.S. Army Airfield,31.0700,-97.8300,1014,Fort Hood,Texas,United States of America,76549
3344,KGPM,Grand Prairie,32.6988,-97.0469,591,Grand Prairie,Texas,United States of America,76014
3334,KGLS,Scholes Field Reporting Station,29.3000,-94.8000,23,Galveston,Texas,United States of America,77550
3331,KGLE,Gainesville Reporting Station,33.6500,-97.2000,840,Gainesville,Texas,United States of America,76240
3329,KGKY,Arlington Municipal Airport,32.6644,-97.0961,630,Arlington,Texas,United States of America,76010
3320,KGGG,Gregg County Airport,32.3500,-94.6500,354,Longview,Texas,United States of America,75603
3403,KHDO,Hondo Municipal Airport,29.3594,-99.1742,932,Hondo,Texas,United States of America,78861
3364,KGTU,Georgetown Automatic Reporting Station,30.6800,-97.6800,787,Georgetown,Texas,United States of America,78628
3371,KGVT,Greenville - Majors Reporting Station,33.0700,-96.0700,535,Greenville,Texas,United States of America,75402
4011,KNQI,Naval Air Station,27.5000,-97.8200,52,Kingsville,Texas,United States of America,78343
4053,KOCH,Nacogdoches Automatic Reporting Station,31.5800,-94.7200,354,Nacogdoches,Texas,United States of America,75961
4055,KODO,Odessa-Schlemeyer Field,31.2800,-102.5000,2959,Odessa,Texas,United States of America,79731
4255,KPRX,Cox Field Reporting Station,33.6300,-95.4500,548,Paris,Texas,United States of America,75462
4214,KPIL,Port Isabel-Cameron County Airport,26.1700,-97.3600,16,Port Isabel,Texas,United States of America,78566
4312,KRBD,Redbird Airport,32.6800,-96.8700,669,Dallas,Texas,United States of America,75237
4290,KPWG,McGregor Automatic Reporting Station,31.4900,-97.3000,591,McGregor,Texas,United States of America,76712
4287,KPVW,Hale County Airport,34.1681,-101.7173,3373,Plainview,Texas,United States of America,79073
4264,KPSX,Palacios Municipal Reporting Station,28.7300,-96.2500,16,Palacios,Texas,United States of America,77465
4355,KRND,Randolph Air Force Base,29.5297,-98.2789,761,San Antonio,Texas,United States of America,78150
4346,KRKP,Aransas County Airport,28.0800,-97.0500,23,Rockport,Texas,United States of America,78382
4458,KSGR,Sugar Land Municipal-Hull Field Airport,29.6223,-95.6565,82,Houston,Texas,United States of America,77478
4442,KSEP,Clark Field Municipal,32.2200,-98.1800,1319,Stephenville,Texas,United States of America,76401
4487,KSKF,Kelly Air Force Base,29.3842,-98.5811,689,San Antonio,Texas,United States of America,78241
4482,KSJT,Mathis Field Reporting Station,31.3700,-100.5000,1906,San Angelo,Texas,United States of America,76904
4415,KSAT,San Antonio International Airport,29.5337,-98.4698,794,San Antonio,Texas,United States of America,78216
4684,KTYR,Tyler Pounds Field,32.3500,-95.4000,515,Tyler,Texas,United States of America,75704
4655,KTPL,Miller Automatic Reporting Station,31.1500,-97.4000,682,Temple,Texas,United States of America,76504
4661,KTRL,Terrell Municipal Airport,32.7200,-96.2600,476,Terrell,Texas,United States of America,75160
4726,KUTS,Huntsville Municipal Airport,30.7500,-95.5800,344,Huntsville,Texas,United States of America,77340
4737,KVCT,Victoria Regional Airport,28.8500,-96.9200,105,Victoria,Texas,United States of America,77901
4532,KSPS,Sheppard Air Force Base,33.9800,-98.5000,1010,Wichita Falls,Texas,United States of America,76311
4545,KSSF,Stinson Municipal Airport,29.3389,-98.4717,577,San Antonio,Texas,United States of America,78214
4514,KSNK,Winston Field Airport,32.6900,-100.9500,2431,Snyder,Texas,United States of America,79527
4631,KTKI,McKinney Municipal Airport,33.2000,-96.5900,587,McKinney,Texas,United States of America,75069
4575,KSWW,Avenger Field Airport,32.4700,-100.4700,2385,Sweetwater,Texas,United States of America,79556
6364,KBKS,Brooks County Airport,27.2100,-98.1200,34,Falfurrias,Texas,United States of America,78355
6365,KBYY,Bay City Municipal Airport,28.9700,-95.8600,14,Bay City,Texas,United States of America,77482
6366,KF05,Wilbarger County Airport,34.2300,-99.2800,386,Vernon,Texas,United States of America,76384
6368,KGYI,Grayson County Airport,33.7100,-96.6700,228,Sherman-Denison,Texas,United States of America,75092
6369,KHQZ,Phil L. Hudson Municapal Airport,32.7500,-96.5300,136,Mesquite,Texas,United States of America,75181
6362,KPYX,Ochiltree Perryton County Airport,36.4140,-100.7500,2917,Perryton,Texas,United States of America,79070
6371,KBPG,Big Spring McMahan-Wrinkle Airport,32.2200,-101.5200,784,Big Spring,Texas,United States of America,79720
6372,KJAS,Jasper County-Bell Field,30.8900,-94.0300,65,Jasper,Texas,United States of America,75951
6373,KJSO,Cherokee County Airport,31.8700,-95.2200,206,Jackson,Texas,United States of America,75766
6374,KLBR,Clarksville-Red River County Airport,33.5900,-95.0600,134,Clarksville,Texas,United States of America,75426
6375,KLUD,Decatur Municipal Airport,33.2500,-97.5800,319,Decatur,Texas,United States of America,76234
6377,KOSA,Mount Pleasant Weather,33.1000,-94.9600,111,Mount Pleasant,Texas,United States of America,75455
6378,KRPH,Graham Municipal Airport,33.1100,-98.5600,342,Graham,Texas,United States of America,76427
6379,KT82,Gillespie County Airport,30.2400,-98.9100,517,Fredericksburg,Texas,United States of America,78624
4743,KVEL,Vernal Airport,40.4300,-109.5200,5262,Vernal,Utah,United States of America,84078
4692,KU24,Delta,39.3300,-112.5800,4639,Delta,Utah,United States of America,84650
4493,KSLC,Salt Lake City International Airport,40.7707,-111.9650,4226,Salt Lake City,Utah,United States of America,84116
4461,KSGU,Saint George Reporting Stationeorge,37.0800,-113.6000,2940,St. George,Utah,United States of America,84790
4286,KPVU,Provo Municipal Airport,40.2200,-111.7200,4491,Provo,Utah,United States of America,84601
4278,KPUC,Carbon County Airport,39.6200,-110.7500,5850,Price,Utah,United States of America,84526
4064,KOGD,Ogden-Hinckley Airport,41.2000,-112.0200,4491,Ogden,Utah,United States of America,84067
3419,KHIF,Hill Air Force Base,41.1200,-111.9700,4787,Ogden,Utah,United States of America,84056
3157,KENV,Air Force Auxillary Field,40.7300,-114.0300,4239,Wendover,Utah,United States of America,89815
3680,KLGU,Logan-Cache Airport,41.7913,-111.8516,4455,Logan,Utah,United States of America,84341
3845,KMLF,Milford Municipal Airport,38.4300,-113.0200,5033,Milford,Utah,United States of America,84772
2407,K4HV,Hanksville,38.3700,-110.7200,4311,Hanksville,Utah,United States of America,84521
2739,KBCE,Bryce Canyon Airport,37.7000,-112.1500,7585,Bryce Canyon,Utah,United States of America,84762
2940,KCNY,Canyonlands Field,38.7500,-109.7500,4560,Moab,Utah,United States of America,84532
2880,KCDC,Cedar City Municipal Airport,37.7000,-113.1000,5604,Cedar City,Utah,United States of America,84772
41446,KQCA,Wendover Air Force Base - SW of Dugway,40.1700,-113.3500,0,Dugway,Utah,United States of America,84083
43177,KNB,Kanab Municipal Airport,37.0111,-112.5311,4868,Kanab,Utah,United States of America,84741
43231,K36U,Heber City Municipal Airport - SW of Heber City,40.4818,-111.4288,5637,Heber City,Utah,United States of America,84032
50177,K6B0,Middlebury State Airport - NE of East Middlebury,43.9854,-73.0954,0,East Middlebury,Vermont,United States of America,05753
33590,KEFK,Newport State Airport,44.8879,-72.2290,930,Newport ,Vermont,United States of America,05855
34511,KCDA,Caladonia County Airport,44.5700,-72.0200,1188,Lyndonville,Vermont,United States of America,05850
28811,KFSO,Franklin County State Airport,44.9400,-73.1000,228,Swanton,Vermont,United States of America,05488
3027,KDDH,Bennington Morse State Airport,42.8900,-73.2500,801,Bennington,Vermont,United States of America,05257
2829,KBTV,Burlington International Airport,44.4681,-73.1503,341,Burlington,Vermont,United States of America,05403
3874,KMPV,Knapp State Airport,44.2035,-72.5623,1165,Barre-Montpelier,Vermont,United States of America,05670
3918,KMVL,Morrisville-Stowe State Airport,44.5300,-72.6100,732,Morrisville,Vermont,United States of America,05661
4385,KRUT,Rutland State AWOS,43.5300,-72.9500,787,Rutland,Vermont,United States of America,05759
4763,KVSF,Hartnes State Springfield Airport,43.3421,-72.5213,577,Springfield,Vermont,United States of America,05150
4748,KVJI,Abington Reporting Station,36.6800,-82.0300,2070,Abington,Virginia,United States of America,24210
4788,KWAL,Wallops Flight Facility Airport,37.9300,-75.4800,46,Wallops Island,Virginia,United States of America,23337
4465,KSHD,Staunton-Shenandoah Reporting Station,38.2700,-78.9000,1201,Staunton,Virginia,United States of America,24486
4451,KSFQ,Suffolk Municipal Airport,36.6800,-76.6000,72,Suffolk,Virginia,United States of America,23888
